# ----------------------------------------
# Resumo dos relatórios
# Conta: Copart G2
# Propriedade: Copart Member Brazil - GA4
# ----------------------------------------
#  
# Data de início: 20260801
# Data de término: 20260831
"Automóveis,[2000 TO 2027],FIAT,500 disponíveis na Copart",3
"Automóveis,[2000 TO 2027],FIAT,CAMPO GRANDE - MS disponíveis na Copart",3
"Automóveis,[2000 TO 2027],FIAT,LEILÃO PÁTIO PORTO SEGURO - SP disponíveis na Copart",3
"Automóveis,[2000 TO 2027],FIAT,STRADA disponíveis na Copart",3
"Automóveis,[2000 TO 2027],FIAT,WEEKEND,FINANCIAMENTO disponíveis na Copart",3
"Automóveis,[2000 TO 2027],FINANCIAMENTO,RECIFE (JABOATAO) - PE disponíveis na Copart",3
"Automóveis,[2000 TO 2027],FINANCIAMENTO,RECIFE - PE disponíveis na Copart",3
"Automóveis,[2000 TO 2027],FORD,FOCUS disponíveis na Copart",3
"Automóveis,[2000 TO 2027],FORD,KA disponíveis na Copart",3
"Automóveis,[2000 TO 2027],FROTA disponíveis na Copart",3
"Automóveis,[2000 TO 2027],HONDA,CITY,FINANCIAMENTO disponíveis na Copart",3
"Automóveis,[2000 TO 2027],HONDA,CIVIC,COLISÃO disponíveis na Copart",3
"Automóveis,[2000 TO 2027],HONDA,CIVIC,USO NORMAL disponíveis na Copart",3
"Automóveis,[2000 TO 2027],HONDA,COLISÃO,OSASCO - SP disponíveis na Copart",3
"Automóveis,[2000 TO 2027],HONDA,RIBEIRÃO PRETO - SP disponíveis na Copart",3
"Automóveis,[2000 TO 2027],HYUNDAI,AZERA disponíveis na Copart",3
"Automóveis,[2000 TO 2027],HYUNDAI,HB20,FINANCIAMENTO disponíveis na Copart",3
"Automóveis,[2000 TO 2027],MITSUBISHI,LANCER disponíveis na Copart",3
"Automóveis,[2000 TO 2027],NISSAN,OSASCO - SP disponíveis na Copart",3
"Automóveis,[2000 TO 2027],NISSAN,TIIDA disponíveis na Copart",3
"Automóveis,[2000 TO 2027],PEUGEOT,307,ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2000 TO 2027],RENAULT,DUSTER disponíveis na Copart",3
"Automóveis,[2000 TO 2027],RENAULT,MEGANE CC disponíveis na Copart",3
"Automóveis,[2000 TO 2027],SUBARU disponíveis na Copart",3
"Automóveis,[2000 TO 2027],TOYOTA,COROLLA,CANOAS - RS disponíveis na Copart",3
"Automóveis,[2000 TO 2027],USO NORMAL,CANDEIAS - BA disponíveis na Copart",3
"Automóveis,[2000 TO 2027],VOLKSWAGEN,GOIÂNIA - GO disponíveis na Copart",3
"Automóveis,[2000 TO 2027],VOLKSWAGEN,GOL,ROUBO/FURTO,ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2000 TO 2027],VOLKSWAGEN,VIRTUS disponíveis na Copart",3
"Automóveis,[2001 TO 2006],FIAT disponíveis na Copart",3
"Automóveis,[2001 TO 2008],HONDA,FIT disponíveis na Copart",3
"Automóveis,[2001 TO 2008],OSASCO - SP disponíveis na Copart",3
"Automóveis,[2001 TO 2010],GOIÂNIA - GO disponíveis na Copart",3
"Automóveis,[2001 TO 2013],FORD,KA disponíveis na Copart",3
"Automóveis,[2001 TO 2013],HONDA,CURITIBA - PR disponíveis na Copart",3
"Automóveis,[2001 TO 2020],FIAT,SIENA disponíveis na Copart",3
"Automóveis,[2001 TO 2020],FINANCIAMENTO,GOIÂNIA - GO disponíveis na Copart",3
"Automóveis,[2001 TO 2026],CANDEIAS - BA disponíveis na Copart",3
"Automóveis,[2001 TO 2027],CHEVROLET,SPIN disponíveis na Copart",3
"Automóveis,[2001 TO 2027],FIAT,500 disponíveis na Copart",3
"Automóveis,[2001 TO 2027],FINANCIAMENTO,GOIÂNIA - GO disponíveis na Copart",3
"Automóveis,[2001 TO 2027],FINANCIAMENTO,OSASCO - SP disponíveis na Copart",3
"Automóveis,[2001 TO 2027],MERCEDES BENZ disponíveis na Copart",3
"Automóveis,[2001 TO 2027],MITSUBISHI,ASX disponíveis na Copart",3
"Automóveis,[2001 TO 2027],PEUGEOT,CANOAS - RS disponíveis na Copart",3
"Automóveis,[2001 TO 2027],RECIFE (JABOATAO) - PE disponíveis na Copart",3
"Automóveis,[2001 TO 2027],TOYOTA,COROLLA FIELDER disponíveis na Copart",3
"Automóveis,[2001 TO 2027],VOLKSWAGEN disponíveis na Copart",3
"Automóveis,[2001 TO 2027],VOLKSWAGEN,BETIM - MG disponíveis na Copart",3
"Automóveis,[2001 TO 2027],VOLKSWAGEN,SAVEIRO,EUSÉBIO - CE disponíveis na Copart",3
"Automóveis,[2002 TO 2006],CHEVROLET disponíveis na Copart",3
"Automóveis,[2002 TO 2010],RIBEIRÃO PRETO - SP disponíveis na Copart",3
"Automóveis,[2002 TO 2010],TOYOTA,COROLLA disponíveis na Copart",3
"Automóveis,[2002 TO 2012],VOLKSWAGEN,PARATI disponíveis na Copart",3
"Automóveis,[2002 TO 2020] disponíveis na Copart",3
"Automóveis,[2002 TO 2020],FIAT,UNO disponíveis na Copart",3
"Automóveis,[2002 TO 2026],CHEVROLET,PRISMA,OSASCO - SP disponíveis na Copart",3
"Automóveis,[2002 TO 2027],AUDI,A4 disponíveis na Copart",3
"Automóveis,[2002 TO 2027],BENTLEY disponíveis na Copart",3
"Automóveis,[2002 TO 2027],CHEVROLET,BETIM - MG disponíveis na Copart",3
"Automóveis,[2002 TO 2027],HYUNDAI disponíveis na Copart",3
"Automóveis,[2002 TO 2027],MITSUBISHI disponíveis na Copart",3
"Automóveis,[2002 TO 2027],NISSAN,TIIDA disponíveis na Copart",3
"Automóveis,[2002 TO 2027],RECIFE - PE disponíveis na Copart",3
"Automóveis,[2002 TO 2027],ROUBO/FURTO,CURITIBA - PR disponíveis na Copart",3
"Automóveis,[2002 TO 2027],TOYOTA,YARIS disponíveis na Copart",3
"Automóveis,[2002 TO 2027],VOLKSWAGEN,SANTANA disponíveis na Copart",3
"Automóveis,[2003 TO 2006],BETIM - MG disponíveis na Copart",3
"Automóveis,[2003 TO 2006],FIAT,PALIO ADVENTURE disponíveis na Copart",3
"Automóveis,[2003 TO 2007],PEUGEOT,307 disponíveis na Copart",3
"Automóveis,[2003 TO 2011],VOLKSWAGEN,COLISÃO,ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2003 TO 2012],FIAT,UNO disponíveis na Copart",3
"Automóveis,[2003 TO 2012],TOYOTA,COROLLA disponíveis na Copart",3
"Automóveis,[2003 TO 2014],VOLKSWAGEN,GOLF disponíveis na Copart",3
"Automóveis,[2003 TO 2019],FIAT,UNO disponíveis na Copart",3
"Automóveis,[2003 TO 2027],BYD,DOLPHIN MINI disponíveis na Copart",3
"Automóveis,[2003 TO 2027],CHEVROLET,MONTANA,PIRAPORA - SP disponíveis na Copart",3
"Automóveis,[2003 TO 2027],CITROEN,C4 PALLAS disponíveis na Copart",3
"Automóveis,[2003 TO 2027],CONSÓRCIO,EUSÉBIO - CE disponíveis na Copart",3
"Automóveis,[2003 TO 2027],FIAT,500 disponíveis na Copart",3
"Automóveis,[2003 TO 2027],MANAUS - AM disponíveis na Copart",3
"Automóveis,[2003 TO 2027],MITSUBISHI,PAJERO disponíveis na Copart",3
"Automóveis,[2003 TO 2027],PEUGEOT,308 disponíveis na Copart",3
"Automóveis,[2003 TO 2027],TOYOTA,PRIUS disponíveis na Copart",3
"Automóveis,[2003 TO 2027],VOLKSWAGEN,RECIFE - PE disponíveis na Copart",3
"Automóveis,[2003 TO 2027],VOLKSWAGEN,SPACEFOX disponíveis na Copart",3
"Automóveis,[2004 TO 2005],HONDA,FIT,COLISÃO disponíveis na Copart",3
"Automóveis,[2004 TO 2007],TOYOTA,COROLLA disponíveis na Copart",3
"Automóveis,[2004 TO 2008],TOYOTA,COROLLA disponíveis na Copart",3
"Automóveis,[2004 TO 2010],FIAT,ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2004 TO 2012],RECIFE - PE disponíveis na Copart",3
"Automóveis,[2004 TO 2012],VOLKSWAGEN,FOX disponíveis na Copart",3
"Automóveis,[2004 TO 2016],RENAULT,LOGAN,ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2004 TO 2018],FIAT disponíveis na Copart",3
"Automóveis,[2004 TO 2020],HONDA,CIVIC disponíveis na Copart",3
"Automóveis,[2004 TO 2020],TOYOTA,SW4 disponíveis na Copart",3
"Automóveis,[2004 TO 2025],LEILÃO PÁTIO PORTO SEGURO - SP disponíveis na Copart",3
"Automóveis,[2004 TO 2027],BYD disponíveis na Copart",3
"Automóveis,[2004 TO 2027],CHEVROLET,PRISMA disponíveis na Copart",3
"Automóveis,[2004 TO 2027],CONSÓRCIO,EUSÉBIO - CE disponíveis na Copart",3
"Automóveis,[2004 TO 2027],FIAT,FIORINO,CONSÓRCIO disponíveis na Copart",3
"Automóveis,[2004 TO 2027],FINANCIAMENTO,ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2004 TO 2027],FINANCIAMENTO,LEILÃO PÁTIO PORTO SEGURO - SP disponíveis na Copart",3
"Automóveis,[2004 TO 2027],JAGUAR disponíveis na Copart",3
"Automóveis,[2004 TO 2027],PORSCHE disponíveis na Copart",3
"Automóveis,[2004 TO 2027],VOLKSWAGEN,GOL disponíveis na Copart",3
"Automóveis,[2004 TO 2027],VOLKSWAGEN,JETTA VARIANT disponíveis na Copart",3
"Automóveis,[2005 TO 2006],VOLKSWAGEN,FOX disponíveis na Copart",3
"Automóveis,[2005 TO 2007] disponíveis na Copart",3
"Automóveis,[2005 TO 2010],ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2005 TO 2011],CITROEN disponíveis na Copart",3
"Automóveis,[2005 TO 2013],FIAT,UNO,FINANCIAMENTO,BETIM - MG disponíveis na Copart",3
"Automóveis,[2005 TO 2014],ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2005 TO 2014],TOYOTA,COROLLA disponíveis na Copart",3
"Automóveis,[2005 TO 2014],VOLKSWAGEN,GOL disponíveis na Copart",3
"Automóveis,[2005 TO 2015],CURITIBA - PR disponíveis na Copart",3
"Automóveis,[2005 TO 2015],HONDA disponíveis na Copart",3
"Automóveis,[2005 TO 2015],HONDA,COLISÃO disponíveis na Copart",3
"Automóveis,[2005 TO 2015],VOLKSWAGEN,GOL,EUSÉBIO - CE disponíveis na Copart",3
"Automóveis,[2005 TO 2016],CURITIBA - PR disponíveis na Copart",3
"Automóveis,[2005 TO 2016],HYUNDAI,I30 disponíveis na Copart",3
"Automóveis,[2005 TO 2017],CHEVROLET,MERIVA disponíveis na Copart",3
"Automóveis,[2005 TO 2018],CONSÓRCIO,ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2005 TO 2018],FINANCIAMENTO,ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2005 TO 2020],AUDI disponíveis na Copart",3
"Automóveis,[2005 TO 2020],RECIFE - PE disponíveis na Copart",3
"Automóveis,[2005 TO 2022],FIAT disponíveis na Copart",3
"Automóveis,[2005 TO 2023],ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2005 TO 2025],BMW disponíveis na Copart",3
"Automóveis,[2005 TO 2025],GOIÂNIA - GO disponíveis na Copart",3
"Automóveis,[2005 TO 2026],BETIM - MG disponíveis na Copart",3
"Automóveis,[2005 TO 2027],CHEVROLET,AVARIAS EM TRANSPORTE disponíveis na Copart",3
"Automóveis,[2005 TO 2027],CHEVROLET,CAMARO disponíveis na Copart",3
"Automóveis,[2005 TO 2027],CHEVROLET,CONSÓRCIO disponíveis na Copart",3
"Automóveis,[2005 TO 2027],CHEVROLET,CORSA disponíveis na Copart",3
"Automóveis,[2005 TO 2027],CHEVROLET,CURITIBA - PR disponíveis na Copart",3
"Automóveis,[2005 TO 2027],CHEVROLET,ONIX,COLISÃO,RECIFE - PE disponíveis na Copart",3
"Automóveis,[2005 TO 2027],CITROEN,OSASCO - SP disponíveis na Copart",3
"Automóveis,[2005 TO 2027],COLISÃO,GOIÂNIA - GO disponíveis na Copart",3
"Automóveis,[2005 TO 2027],ENCHENTE,ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2005 TO 2027],FIAT,CONSÓRCIO disponíveis na Copart",3
"Automóveis,[2005 TO 2027],FIAT,DOBLO disponíveis na Copart",3
"Automóveis,[2005 TO 2027],FIAT,FROTA disponíveis na Copart",3
"Automóveis,[2005 TO 2027],FIAT,GRAND SIENA disponíveis na Copart",3
"Automóveis,[2005 TO 2027],FIAT,MOBI disponíveis na Copart",3
"Automóveis,[2005 TO 2027],FIAT,ROUBO/FURTO disponíveis na Copart",3
"Automóveis,[2005 TO 2027],FIAT,STRADA disponíveis na Copart",3
"Automóveis,[2005 TO 2027],FINANCIAMENTO,MANAUS - AM disponíveis na Copart",3
"Automóveis,[2005 TO 2027],FORD,FUSION disponíveis na Copart",3
"Automóveis,[2005 TO 2027],FORD,ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2005 TO 2027],FROTA,ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2005 TO 2027],JAC disponíveis na Copart",3
"Automóveis,[2005 TO 2027],JAGUAR disponíveis na Copart",3
"Automóveis,[2005 TO 2027],SUZUKI disponíveis na Copart",3
"Automóveis,[2005 TO 2027],TOYOTA,ETIOS SEDA disponíveis na Copart",3
"Automóveis,[2005 TO 2027],TOYOTA,YARIS,FINANCIAMENTO disponíveis na Copart",3
"Automóveis,[2006 TO 2007],BMW disponíveis na Copart",3
"Automóveis,[2006 TO 2008],HONDA,CIVIC disponíveis na Copart",3
"Automóveis,[2006 TO 2010],CHEVROLET,COLISÃO disponíveis na Copart",3
"Automóveis,[2006 TO 2012],BETIM - MG disponíveis na Copart",3
"Automóveis,[2006 TO 2012],VOLKSWAGEN,GOL disponíveis na Copart",3
"Automóveis,[2006 TO 2013],GOIÂNIA - GO disponíveis na Copart",3
"Automóveis,[2006 TO 2013],NISSAN,FRONTIER disponíveis na Copart",3
"Automóveis,[2006 TO 2014],FIAT,PALIO disponíveis na Copart",3
"Automóveis,[2006 TO 2014],FINANCIAMENTO disponíveis na Copart",3
"Automóveis,[2006 TO 2014],RENAULT,CLIO disponíveis na Copart",3
"Automóveis,[2006 TO 2015],RIBEIRÃO PRETO - SP disponíveis na Copart",3
"Automóveis,[2006 TO 2015],TOYOTA,HILUX disponíveis na Copart",3
"Automóveis,[2006 TO 2016],HYUNDAI disponíveis na Copart",3
"Automóveis,[2006 TO 2016],PEUGEOT,208 disponíveis na Copart",3
"Automóveis,[2006 TO 2020],OSASCO - SP disponíveis na Copart",3
"Automóveis,[2006 TO 2020],VOLKSWAGEN,GOL disponíveis na Copart",3
"Automóveis,[2006 TO 2022],ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2006 TO 2025] disponíveis na Copart",3
"Automóveis,[2006 TO 2026],CHEVROLET,ONIX,BETIM - MG disponíveis na Copart",3
"Automóveis,[2006 TO 2027],CHEVROLET,CELTA disponíveis na Copart",3
"Automóveis,[2006 TO 2027],CHEVROLET,FINANCIAMENTO,GOIÂNIA - GO disponíveis na Copart",3
"Automóveis,[2006 TO 2027],CONSÓRCIO disponíveis na Copart",3
"Automóveis,[2006 TO 2027],FIAT,UNO,VITÓRIA DE SANTO ANTÃO - PE disponíveis na Copart",3
"Automóveis,[2006 TO 2027],FINANCIAMENTO,RECIFE - PE disponíveis na Copart",3
"Automóveis,[2006 TO 2027],HONDA,COLISÃO,OSASCO - SP disponíveis na Copart",3
"Automóveis,[2006 TO 2027],HYUNDAI disponíveis na Copart",3
"Automóveis,[2006 TO 2027],JAGUAR disponíveis na Copart",3
"Automóveis,[2006 TO 2027],PEUGEOT,207 disponíveis na Copart",3
"Automóveis,[2006 TO 2027],ROUBO/FURTO disponíveis na Copart",3
"Automóveis,[2006 TO 2027],ROUBO/FURTO,OSASCO - SP disponíveis na Copart",3
"Automóveis,[2006 TO 2027],SMART disponíveis na Copart",3
"Automóveis,[2006 TO 2027],SUZUKI disponíveis na Copart",3
"Automóveis,[2006 TO 2027],VOLKSWAGEN,KOMBI,RECIFE - PE disponíveis na Copart",3
"Automóveis,[2007 TO 2009],HONDA,CIVIC,FINANCIAMENTO disponíveis na Copart",3
"Automóveis,[2007 TO 2009],TOYOTA,CANOAS - RS disponíveis na Copart",3
"Automóveis,[2007 TO 2010],PEUGEOT,OSASCO - SP disponíveis na Copart",3
"Automóveis,[2007 TO 2012],CHEVROLET,ASTRA disponíveis na Copart",3
"Automóveis,[2007 TO 2012],COLISÃO,GOIÂNIA - GO disponíveis na Copart",3
"Automóveis,[2007 TO 2012],HONDA,FIT disponíveis na Copart",3
"Automóveis,[2007 TO 2013],CHEVROLET,ZAFIRA disponíveis na Copart",3
"Automóveis,[2007 TO 2014],NISSAN,SENTRA disponíveis na Copart",3
"Automóveis,[2007 TO 2015],FIAT,GRAN SIENA,CAÇAPAVA - SP disponíveis na Copart",3
"Automóveis,[2007 TO 2015],VOLKSWAGEN,SPACEFOX disponíveis na Copart",3
"Automóveis,[2007 TO 2017],CHEVROLET disponíveis na Copart",3
"Automóveis,[2007 TO 2018],RENAULT,MEGANE SEDAN,COLISÃO disponíveis na Copart",3
"Automóveis,[2007 TO 2020],BETIM - MG disponíveis na Copart",3
"Automóveis,[2007 TO 2020],CUIABÁ - MT disponíveis na Copart",3
"Automóveis,[2007 TO 2020],LEILÃO PÁTIO PORTO SEGURO - SP disponíveis na Copart",3
"Automóveis,[2007 TO 2027],COLISÃO,EMBÚ DAS ARTES - SP disponíveis na Copart",3
"Automóveis,[2007 TO 2027],ENCHENTE disponíveis na Copart",3
"Automóveis,[2007 TO 2027],FIAT,500 disponíveis na Copart",3
"Automóveis,[2007 TO 2027],FINANCIAMENTO,ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2007 TO 2027],FORD,FUSION disponíveis na Copart",3
"Automóveis,[2007 TO 2027],MITSUBISHI disponíveis na Copart",3
"Automóveis,[2007 TO 2027],MOOCA - SP disponíveis na Copart",3
"Automóveis,[2007 TO 2027],RENAULT,CLIO disponíveis na Copart",3
"Automóveis,[2007 TO 2027],ROUBO/FURTO,RIBEIRÃO PRETO - SP disponíveis na Copart",3
"Automóveis,[2007 TO 2027],TOYOTA,COROLLA CROSS disponíveis na Copart",3
"Automóveis,[2008 TO 2008],NISSAN,TIIDA,OSASCO - SP disponíveis na Copart",3
"Automóveis,[2008 TO 2010],FIAT,STRADA CE disponíveis na Copart",3
"Automóveis,[2008 TO 2010],OSASCO - SP disponíveis na Copart",3
"Automóveis,[2008 TO 2010],VOLKSWAGEN,GOL disponíveis na Copart",3
"Automóveis,[2008 TO 2011],FIAT,500 disponíveis na Copart",3
"Automóveis,[2008 TO 2011],HONDA,CIVIC SEDAN,USO NORMAL,EMBÚ DAS ARTES - SP disponíveis na Copart",3
"Automóveis,[2008 TO 2011],VOLKSWAGEN,FOX disponíveis na Copart",3
"Automóveis,[2008 TO 2013],FORD,KA disponíveis na Copart",3
"Automóveis,[2008 TO 2013],VOLKSWAGEN,JETTA disponíveis na Copart",3
"Automóveis,[2008 TO 2014],GM disponíveis na Copart",3
"Automóveis,[2008 TO 2015],FORD disponíveis na Copart",3
"Automóveis,[2008 TO 2016],HONDA disponíveis na Copart",3
"Automóveis,[2008 TO 2017],TOYOTA disponíveis na Copart",3
"Automóveis,[2008 TO 2018],CHEVROLET,CLASSIC disponíveis na Copart",3
"Automóveis,[2008 TO 2018],HONDA,COLISÃO disponíveis na Copart",3
"Automóveis,[2008 TO 2018],TOYOTA disponíveis na Copart",3
"Automóveis,[2008 TO 2019],COLISÃO,GOIÂNIA - GO disponíveis na Copart",3
"Automóveis,[2008 TO 2020],FINANCIAMENTO disponíveis na Copart",3
"Automóveis,[2008 TO 2020],PEUGEOT disponíveis na Copart",3
"Automóveis,[2008 TO 2022],CANOAS - RS disponíveis na Copart",3
"Automóveis,[2008 TO 2023],CHEVROLET,SPIN,FINANCIAMENTO,OSASCO - SP disponíveis na Copart",3
"Automóveis,[2008 TO 2024],USO NORMAL,EMBÚ DAS ARTES - SP disponíveis na Copart",3
"Automóveis,[2008 TO 2025],CHEVROLET,CORVETTE disponíveis na Copart",3
"Automóveis,[2008 TO 2025],OSASCO - SP disponíveis na Copart",3
"Automóveis,[2008 TO 2027],CHEVROLET,MERIVA disponíveis na Copart",3
"Automóveis,[2008 TO 2027],CHEVROLET,ZAFIRA disponíveis na Copart",3
"Automóveis,[2008 TO 2027],COLISÃO,CAMPO GRANDE - MS disponíveis na Copart",3
"Automóveis,[2008 TO 2027],FIAT,DOBLO disponíveis na Copart",3
"Automóveis,[2008 TO 2027],FIAT,FINANCIAMENTO,GOIÂNIA - GO disponíveis na Copart",3
"Automóveis,[2008 TO 2027],FINANCIAMENTO,OSASCO - SP disponíveis na Copart",3
"Automóveis,[2008 TO 2027],HONDA,CIVIC,FINANCIAMENTO disponíveis na Copart",3
"Automóveis,[2008 TO 2027],HYUNDAI,AZERA disponíveis na Copart",3
"Automóveis,[2008 TO 2027],HYUNDAI,AZERA,FINANCIAMENTO disponíveis na Copart",3
"Automóveis,[2008 TO 2027],JAC disponíveis na Copart",3
"Automóveis,[2008 TO 2027],MITSUBISHI,PAJERO TR4 disponíveis na Copart",3
"Automóveis,[2008 TO 2027],MOOCA - SP disponíveis na Copart",3
"Automóveis,[2008 TO 2027],NISSAN,MARCH disponíveis na Copart",3
"Automóveis,[2008 TO 2027],RECIFE - PE disponíveis na Copart",3
"Automóveis,[2008 TO 2027],SUBARU disponíveis na Copart",3
"Automóveis,[2008 TO 2027],USO NORMAL,GOIÂNIA - GO disponíveis na Copart",3
"Automóveis,[2008 TO 2027],VOLKSWAGEN,GOLF SPORTLINE disponíveis na Copart",3
"Automóveis,[2008 TO 2027],VOLKSWAGEN,POLO disponíveis na Copart",3
"Automóveis,[2009 TO 2009],FIAT,PALIO,CANDEIAS - BA disponíveis na Copart",3
"Automóveis,[2009 TO 2010],CHEVROLET,CLASSIC,COLISÃO,RIBEIRÃO PRETO - SP disponíveis na Copart",3
"Automóveis,[2009 TO 2010],HYUNDAI disponíveis na Copart",3
"Automóveis,[2009 TO 2011],TOYOTA,COROLLA,COLISÃO disponíveis na Copart",3
"Automóveis,[2009 TO 2012],CHEVROLET,S10 CABINE DUPLA disponíveis na Copart",3
"Automóveis,[2009 TO 2012],HONDA,CIVIC disponíveis na Copart",3
"Automóveis,[2009 TO 2013],CURITIBA - PR disponíveis na Copart",3
"Automóveis,[2009 TO 2013],FINANCIAMENTO,BETIM - MG disponíveis na Copart",3
"Automóveis,[2009 TO 2013],FORD,FUSION disponíveis na Copart",3
"Automóveis,[2009 TO 2013],VOLKSWAGEN,FUSCA disponíveis na Copart",3
"Automóveis,[2009 TO 2014],CHEVROLET,CELTA disponíveis na Copart",3
"Automóveis,[2009 TO 2014],VOLKSWAGEN disponíveis na Copart",3
"Automóveis,[2009 TO 2015],FIAT,ENCHENTE disponíveis na Copart",3
"Automóveis,[2009 TO 2016],CHEVROLET,FINANCIAMENTO disponíveis na Copart",3
"Automóveis,[2009 TO 2016],HYUNDAI,HB20,BETIM - MG disponíveis na Copart",3
"Automóveis,[2009 TO 2016],VOLKSWAGEN,SPACEFOX disponíveis na Copart",3
"Automóveis,[2009 TO 2017],HYUNDAI disponíveis na Copart",3
"Automóveis,[2009 TO 2018],TOYOTA,HILUX,GOIÂNIA - GO disponíveis na Copart",3
"Automóveis,[2009 TO 2019],VOLKSWAGEN,GOL disponíveis na Copart",3
"Automóveis,[2009 TO 2023],HONDA disponíveis na Copart",3
"Automóveis,[2009 TO 2023],NISSAN,SENTRA disponíveis na Copart",3
"Automóveis,[2009 TO 2023],VOLKSWAGEN,COLISÃO disponíveis na Copart",3
"Automóveis,[2009 TO 2024],TOYOTA,COROLLA,ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2009 TO 2025],FIAT,FINANCIAMENTO,ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2009 TO 2027],AUDI,A3 SPORTBACK disponíveis na Copart",3
"Automóveis,[2009 TO 2027],AUDI,FINANCIAMENTO disponíveis na Copart",3
"Automóveis,[2009 TO 2027],BMW,FINANCIAMENTO disponíveis na Copart",3
"Automóveis,[2009 TO 2027],COLISÃO,CANOAS - RS disponíveis na Copart",3
"Automóveis,[2009 TO 2027],FIAT,GOIÂNIA (POLO INDUSTRIAL) - GO disponíveis na Copart",3
"Automóveis,[2009 TO 2027],FIAT,MOBI disponíveis na Copart",3
"Automóveis,[2009 TO 2027],FINANCIAMENTO,CANDEIAS - BA disponíveis na Copart",3
"Automóveis,[2009 TO 2027],MINI disponíveis na Copart",3
"Automóveis,[2009 TO 2027],NISSAN,ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2009 TO 2027],NISSAN,VERSA disponíveis na Copart",3
"Automóveis,[2009 TO 2027],QUEIMADO disponíveis na Copart",3
"Automóveis,[2009 TO 2027],RECIFE - PE disponíveis na Copart",3
"Automóveis,[2009 TO 2027],RENAULT,FLUENCE disponíveis na Copart",3
"Automóveis,[2009 TO 2027],TOYOTA,COROLLA,GOIÂNIA - GO disponíveis na Copart",3
"Automóveis,[2009 TO 2027],VOLKSWAGEN,FUSCA disponíveis na Copart",3
"Automóveis,[2009 TO 2027],VOLKSWAGEN,GOL,BETIM - MG disponíveis na Copart",3
"Automóveis,[2010 TO 2011],HONDA,ENCHENTE,ITAQUAQUECETUBA - SP disponíveis na Copart",3
"Automóveis,[2010 TO 2011],VOLKSWAGEN,TIGUAN,FINANCIAMENTO disponíveis na Copart",3
"Automóveis,[2010 TO 2012],HONDA,CITY disponíveis na Copart",3
"Automóveis,[2010 TO 2012],HYUNDAI,I30 disponíveis na Copart",3
"Automóveis,[2010 TO 2012],NISSAN disponíveis na Copart",3
"Automóveis,[2010 TO 2013],FORD,KA disponíveis na Copart",3
"Automóveis,[2010 TO 2013],MERCEDES BENZ,C 180 disponíveis na Copart",3
"Automóveis,[2010 TO 2013],VOLKSWAGEN,SPACEFOX disponíveis na Copart",3
"Automóveis,[2010 TO 2014],CITROEN disponíveis na Copart",3
"Automóveis,[2010 TO 2014],FIAT,OSASCO - SP disponíveis na Copart",3
"Automóveis,[2010 TO 2014],TOYOTA,COROLLA,COLISÃO disponíveis na Copart",3
"Automóveis,[2010 TO 2014],TOYOTA,COROLLA,FINANCIAMENTO disponíveis na Copart",3
"Automóveis,[2010 TO 2014],TOYOTA,OSASCO - SP disponíveis na Copart",3
"Automóveis,[2010 TO 2014],VOLKSWAGEN,GOL,GOIÂNIA (POLO INDUSTRIAL) - GO disponíveis na Copart",3
"Automóveis,[2010 TO 2015],CITROEN,C3 PICASSO disponíveis na Copart",3
"Automóveis,[2010 TO 2015],FIAT,STRADA disponíveis na Copart",3
"Automóveis,[2010 TO 2015],FINANCIAMENTO,BETIM - MG disponíveis na Copart",3
"Automóveis,[2010 TO 2016],CHEVROLET disponíveis na Copart",3
"Automóveis,[2010 TO 2016],CHEVROLET,CLASSIC,COLISÃO disponíveis na Copart",3
"Automóveis,[2010 TO 2016],FIAT disponíveis na Copart",3
"Automóveis,[2010 TO 2016],HYUNDAI,I30 disponíveis na Copart",3
"Automóveis,[2010 TO 2016],NISSAN,TIIDA disponíveis na Copart",3
"Automóveis,[2010 TO 2017],CANDEIAS - BA disponíveis na Copart",3
"Automóveis,[2010 TO 2018],FIAT,LINEA disponíveis na Copart",3
"Automóveis,[2010 TO 2018],FINANCIAMENTO,GOIÂNIA - GO disponíveis na Copart",3
